"FSL: Same voice (when he said on 31st May 2015 caught when he said...  They Briefed me)  
Yellow Media: They tapped phones, they did cut and copied... 
CBN: What I'm saying...  What I'm saying I'm the senior politician in the country.. 
Me: Google and you'll find all the answers.."
Arnab ur question doesn't make sense.. if a local party has been betrayed by ruling national party their only option to support further will be the opposition party weather it is Congress or kejriwal or arnab in the opposition.. He is talking about people problem and ur questions r like a police investigation..
Only 2.5 crore voters supported TDP. How can he claims entire AP PEOPLE SUPPORTED TDP. ???
You are a SSSS POLITICIAN
We AP people are not sentimental people. We will choose right person as state head in the coming elections. CBN trying to show the BJP as a CULPRIT.  Sorry for it.
Andhra CEO (CBN)
jaiiiiiiiiiiiiiiiiiiiiiiiiCBN Andhra CEO jaiiiiitdp
Worst Politician... In INDIA
Andhra deserves to know. Why is Chandrababu joining with enemies of NTR?
Naidu hatao Ap bachao
Chandrababu  is a seasonal politician
Chandra babu worst cm of the India.
"Respected “What I am saying” garu ,
                                                                   You guys said special package is far better than the special status and now why you guys are asking about special status instead of special package. You guys need to ask for special package right? Because in your thoughts special package is better for AP right? And you guys warned AP people if anybody raised their voice about the special status, we will put them in Jail."
Arunab ji. Please ask very tough questions to CBN. He hasnt given any answer to ur question. CBN was the person who said not required special status for AP. He accepted special package from Indian government (BJP) . He took U turn now as TDP has no alliance with BJP . He is very selfish about his power. He kept on changing his words all the time. Please analysis about him before asking questions. I  think national media ignore AP. CBN is managing all media channels in AP. We have completely lost faith on Telugu media channels. I am having great respect and faith on you. Please focus sometime on AP to show the reality of CBN.
"Finally, does Naidu trust Rahul Gandhi or not?"
Mr.Chandra babu is one of the best CM in India.... greetings from tamizhan
Mr. Naidu is correct AP should get the promised favours.
"he is not sr.most in country. in hyd who led a foundation for IT in AP. fruad CBN claims that.   
which is succed that was by Che BN he says but reality was not . 
CBN IS prostitue in political."
Excellent Mr Chandrababu Naidu.
South India is so religious and So much cultural part Of India But i dont understand how n y they give vote to the muslim supporter Congress
"Arnab im from andhra pradesh and  you had scrwed him nicley , becoz modi didnt cheat he only chetaed us by not impleting the which schemes modi had given"
one of the great  knowledge leader in andra pradesh
Chandrababu spoiled ap
Traitor & backstabber
Looks like after 2019 polls Arnab cow-swamy would be tried for hate speech against minorities. Let's hope he is arrested and brought to justice. It's must for survival of secular India.
Cbn purchases 23mla*s from oposition party. And he is the dirty polition in india
Cbn is lucha. He is the theif of vote for note case. And he is the most danger person in world.
"by saying again&again ""What I am saying"" don't kill Indians,but for us as ap pupil it's our karma ,come fast by catching immidiate flight babu"
Jai cbn
What I am saying is.......this is very clear...
WHAT IAM SAYING EEDEMMA BONDA LAMDIKODUKU
WOREST NAAKODUKU
"No What I am saying, I clearly told PM.  I want my arse out note-for-vote case.  I am going to issue a government order where CBI and ED cannot conduct raids on my henchmen because I give all the projects to CM Ramesh and my close aide Srujana Chowdary has looted 5,7000 Crores.  He is also called as Vijay Mallya.  I also did a lot of land grabbing in the name of land pooling and started real-estate ventures worth lakhs of crores.  I also entertained Sand Mafia in AP.  I also looted some Tirupati property. I purely support my caste people.  I have kept my my men in important institutions like CVC, Judiciary, CBI where I get beforehand information.  I also have 15 luyten's media or yellow media where I control people's mindset.  All of the channel owners are my caste people and they do not write anything against me."
CBN is corrupt person
"people's are avoided him last 15 years back then People's make CM for AP Mr: ys RAJASEKHAR REDDY, 
then after ysr death in next time elections the great ACTOR com LEADER MR:PAVAN KALYAN (Atharintiki Dharedi) film hero support him as chief minister thats y people vote to NAIDU that's y he is now CM without Power star PAVAN KALYAN..... NAIDU became DUSTBIN now no one care about him because he is corrupted politician waste fellow"
"Why would Andra needs special status? it's like any other state. if a biforgation state has to get special state, all stated will go on same line which is the worst thing to happen."
M/s. Heritage Milk owner?
Whatever you looted from Telengana will suffice  to your 10 years budget .Why do you worry Naidu gaaru ?
I like this man.. Cool CM.. Support from TN.
Aranab is such a BJP Pimp..he doesn't want to know what the problems AP are facing. He just wants to impose anti-congress hate into people...
"ur not a sensior of ap 
ur broker of political"
CBN will loose next election.
Stupid person CBN
Worst Cm corrupted cm backstab cm buttler english Cm cash for vote Cm caste politics cm fraud cm fake cm..
He repeats  what i want to say is.  Looter number 1
He is dicthed him self and getting all dicthed all joining with joining Congress bastrads
"CBN is selfish politician , he will not thinking about AP people.
Chintamaneni prabhakar minings and harrasing people & govt employees but he is not taking action on him.
Vanthada mining in east godavari also not control. Tooo bad .... TDP."
We need special status for A.P
Andhra will never get special status. If it goes for Congress
Most corruption CM Mr Chandra babu naidu
Arnab is seen like a drunken fox this time..
this shitty editor isn't considered about the injustice to Andhra people... Rather do bhajan to BJP
Mr. Naidu  seems to have forgotten how the the BJP went back on the promise of bringing back black money in Swiss bank in 100 days and sharing the booty with the people . Nitin Gadkari ji recently let the cat out of the bag when he told an Hindi channel how the BJP leaders were asked by their high command to give false promises to the people before 2014 election to get votes and how they now  being taken to task by the cheated people for  not implementing their promises . Professional liers !
what I am saying...... tdp... and myself are worst things in world.... say yes or no.................
Why special status onlh to ap....there are smany under developed states in northern easter India......ap has many big cities I think
What I am saying CBN broker he fuckin English lkg child speaks better than CBN broker.
As everyone Knows.... Andhra People are Very Rich.... No Need of Special status they can handle.
24hrs cm cbn seating in debates. When he working for ap state. He was full corrupted in ap. So he avioding now cbi so please giveme permission to allow cbi and cross check tdp corruption.
"PARROT CHANNEL WORSE THAN PARROT CBI 
SHAME ARNAB ONCE WAS A REGULAR 9PM VIEWER WHEN U  HAD GUTS TO EXPOSE UPA GOVT"
"What I'm saying it's not a turn, it's a CBN TURN. I'm the god father of u turns"
Aranab Goswami is feku and he is a female
