sar pavan sar very good person
Eye blink at 29:29 is a wonder..
Thank You Very Very Much Galata for This Video...2019 CM Pawan Kalyan da..
Power Star Pawan Kalyan Jindabad...Annaya Tamil Speaking Well..Great..
Oray kojagaa Mee Amma ala kani untadi raa Nenu andukay manchi maryada lekundaa 2  months kinda petina post epudu chusavaa avun raa Neku Mee Amma manchi budulu neripinchinatlu ledaa andukay amma ni lagutunavu siggu ledu raa
Perfect tamil speaking From telugu actor Even annaya has not dubbed any movie in tamil hats off  Pawan kalyan annaya
Annaya Pawan kalyan for subscribed this channel even iam tamil
Who are watching in2019?
Hatsof to u Pawansir...I get recharged with knowledge when I hear ur words
"I'm from Andhra and a die hard Pawan Kalyan fan. To all my fellow Tamilians, just watch the below videos of Pawan's recent political drill conducted on a bridge to get a taste of his power:
https://www.youtube.com/watch?v=EAWmmkBqg3I
https://www.youtube.com/watch?v=KkSazQVxDUQ"
"Very good interview so far....
The anchor presented himself in a professional manner and asked really matured questions and Pawan kalyan asusual true to the core. He is going to be an one of the most influential person and greatest leader, the country has never witnessed before."
"Kamma are Gods, kapus are dogs"
All Telugu heros know Tamil...  Power of Tamil!!
Super bosss
I love power star
"He is a honest leader and every
 One in Andhra waiting for his leadership and we want become to see him as CM of AP"
❤️❤️❤️❤️❤️❤️❤️❤️
Jai PsPk and Jai Hind..
26:45 about title
Very intelligent guru u r pointing the names of all the leaders who tn youngsters believe and admire.
Really very cool answer about following Amithab on twitter. I think i might admire you Pawan.
Whooho now I came to know that even politicians who even don't know proper telugu talking about #pawan kalyan
Bcoz of power Star I Subscribe this channel.. I don't know tamil.. Jai jana sena
"Watch this video to know his power in AP
Salutee sir, love from Tamilnadu.
Watch this till end
https://youtu.be/KkSazQVxDUQ"
loved the interview:) i wasnt PK fan ...but now i respect :) and Mathevan my fav anchor:) PK sir my wishes.
Subscribed only because of Pawan anna...
"For a change, I feel this man speaks with common sense... And the ideology of him joining MNM and Kamal sir makes us think that this guy is definitely got a better vision than the other corrupted fraudsters.. all the best to make south India the best"
Please see pawan kalyan rally
great human being
Jai janasena
We support u sir
Pawan kalyan is biggest star in india..
Cinema la Oru dummy Piece ..... Acting ye varadhu ......Ippo Politics Pakkalam enna aagum nu
I am tamilan studied my UG medicine from Andhra especially amalapuram . I know Pawan Kalyan's mass and influence his down to earth nature and open book character makes him man now we see today . Andhra youth are behind him and I am proud PSPK fan . And Jana Sena follower.
there is some issue with the camera focus on Matheevan! i can see only Pawan in focus!
Matured politician
"What does vijay say about pawan
https://youtu.be/FCbKQkBIIl0"
this kind of approach lacks rajini and kamal
"He is not interested in films,
Even politics, but his all interest is on people."
Tamil people showing great respect towards Pawan Kalyan garu.. Thank u so much for all your respect and love....he is a great human being than actor.....
veedu eppudo tamil ammayini gokademo....veedi bathukki tamil kuda...
"ninnu emmanna ante kukka nu annate,  no value"
Gethu sir... Now I have true respect to you... I can understand ur true pulse.... Sir.... Great sir !
KICCHA Sudeep - Thala Ajith - Pawan Kalyan mutual fan..
Jai Hindi jai janasena
OMG this first time I seen he speaks Tamil
Put subtitles ya not able to understand... Pls..
I dnt understand tamil .but am only watching this for pawan great human being ..frm telangana
The future of India  ✡Janasena
India cheguevara
Super anna
Sollu aapu Ra yerri pooka
"Jai Pawanism 
Jai janasena 
Jai hind"
mass leader
"thambi nee romba adrushtakaaran, ezhithi vechiko date."
"sir na unga periya fan....gabbar singh, attarintiki tharidi"
great Hanest parson pawan kalyan
Im prabhas fan i like thala ajith kumar in tamilnadu
Nobody will kill him. Who will do comedy if anyone will kill him.
Real hero
Power star super ah tamil pesuringa
Powerstarrrrrr♥
weast fellow in AP
Enda naduvula mute pandringa!!!! Thirutu pundaingala
Power full power star
Most genuine human being
JAi pspk jai janasena
Sir super raaa
I had bad assumptions about him. But this interview proved me wrong. He speaks so sensibly and it just reflects his intellect. I'd rather choose educated people like him to lead us than illiterate insensitive guys.
the future political star
Subscribed this channel because of Pawan Kalyan Sir interview...
"Subscribed to Galatta only for PSPK, without knowing Tamil...:)"
Nennu kottina kukkani kottina okkate....evvaru ne meda time waste chasukoru
